"","name","skewness","variance","moran","Name","Year","EPU","season"
"1",1,0.885915460197536,0.0701974149339708,0.81170498573524,1,1998,"GOM","fall"
"2",2,0.523568855255977,0.0657021206425948,0.77851496067847,2,1999,"GOM","fall"
"3",3,0.591910878027176,0.0641829969772217,0.79941533387604,3,2000,"GOM","fall"
"4",4,1.45356829959392,0.0908842889685215,0.77936777067715,4,2001,"GOM","fall"
"5",5,1.83952226936291,0.0517063798146047,0.79099663173006,5,2002,"GOM","fall"
"6",6,1.43856618893627,0.105781085662974,0.81926107795063,6,2003,"GOM","fall"
"7",7,2.13943306979082,0.0543466891110524,0.8296832962554,7,2004,"GOM","fall"
"8",8,1.46999484994837,0.0685527537962586,0.81396684055768,8,2005,"GOM","fall"
"9",9,1.63348522096869,0.0643067993066976,0.85252244634327,9,2006,"GOM","fall"
"10",10,1.84937392307843,0.0452048553632735,0.82834091139766,10,2007,"GOM","fall"
"11",11,1.51057341484638,0.0672621817504665,0.79169049141151,11,2008,"GOM","fall"
"12",12,2.01931393984839,0.0430911195930188,0.80345420004806,12,2009,"GOM","fall"
"13",13,1.06129643242609,0.081974439944821,0.79821408121861,13,2010,"GOM","fall"
"14",14,1.70872147722172,0.0550791765979156,0.73738207304291,14,2011,"GOM","fall"
"15",15,1.99706857889196,0.0420132190781988,0.82307816652886,15,2012,"GOM","fall"
"16",16,1.04779204778249,0.0774839537719379,0.79838137181064,16,2013,"GOM","fall"
"17",17,1.72643920314119,0.0409381246504547,0.81974253367609,17,2014,"GOM","fall"
"18",18,1.66444089096244,0.0741872585566976,0.79961106317662,18,2015,"GOM","fall"
"19",19,1.68323936791513,0.0500747118219631,0.77794918603098,19,2016,"GOM","fall"
"20",20,1.0844309492934,0.0579297648826088,0.82762532314084,20,2017,"GOM","fall"
"21",21,1.83103032993622,0.0536062733016923,0.79485744520992,21,2018,"GOM","fall"
"22",22,1.44396320569896,0.0518035468002004,0.77294423567731,22,2019,"GOM","fall"
