NAME,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MEAN,VAR,SKEW
M_200411-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200411,M,STATS,oC,1568073652,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,13.73973680662494,1.775744180366112,0.6940758240296115
M_200411-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200411,M,STATS,oC,1568073652,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,9.357623341695477,0.2798335562174614,0.5048817686066154
M_200411-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200411,M,STATS,oC,1568073652,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,9.304732520145912,0.1643026502528200,-1.030904109038873
M_200411-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200411,M,STATS,oC,1568073652,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,11.14821040180494,1.477370318480488,1.183579272221997
M_200412-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200412,M,STATS,oC,1568074454,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,11.39201114767462,2.575339915934662,1.398659555929590
M_200412-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200412,M,STATS,oC,1568074454,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,7.475517853296733,0.1776480220568905,0.1595910380000767
M_200412-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200412,M,STATS,oC,1568074454,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,7.049621855362187,0.1203902615415426,0.2297280575040173
M_200412-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200412,M,STATS,oC,1568074454,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,9.048954940247086,1.450323245529487,1.348820261195070
M_200501-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200501,M,STATS,oC,1568065019,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,8.331727828152603,3.109861303499137,0.2998058651173512
M_200501-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200501,M,STATS,oC,1568065019,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.731653767211607,0.3241037059057371,-0.4258681883102572
M_200501-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200501,M,STATS,oC,1568065019,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,4.836669782992874,0.5521949803696227,0.09433342163685815
M_200501-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200501,M,STATS,oC,1568065019,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,6.748542094230652,0.9317768529020494,1.607491900304771
M_200502-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200502,M,STATS,oC,1568065826,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,6.241981213545666,3.242580376422412,0.6891498741102430
M_200502-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200502,M,STATS,oC,1568065826,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.077141515604086,0.6661776427117507,-0.2482930464740369
M_200502-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200502,M,STATS,oC,1568065826,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.067267948306994,0.7279830857804196,0.5380878000293178
M_200502-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200502,M,STATS,oC,1568065826,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,4.857909174100408,0.6250779594027606,0.4852950094898246
M_200503-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200503,M,STATS,oC,1568066695,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,5.780782511432871,4.242078681798914,1.420495303909642
M_200503-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200503,M,STATS,oC,1568066695,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,3.755061949955492,0.3605709201747479,-0.3143642534652706
M_200503-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200503,M,STATS,oC,1568066695,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.056392554326282,0.2512085999205564,1.081828769778982
M_200503-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200503,M,STATS,oC,1568066695,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,4.411553753367010,0.5606528596882184,1.084316254955483
M_200504-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200504,M,STATS,oC,1568067566,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,7.445987852328106,1.685200155710681,1.332123590506152
M_200504-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200504,M,STATS,oC,1568067566,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.397308900077611,0.2544033683778725,-0.07125790017727840
M_200504-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200504,M,STATS,oC,1568067566,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,4.305108558038214,0.2697964720514302,0.007370777164935223
M_200504-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200504,M,STATS,oC,1568067566,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.903318901826751,0.6856830988384258,2.002777811371122
M_200505-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200505,M,STATS,oC,1568068510,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,10.68182783117321,2.051400052748533,0.6817132061631919
M_200505-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200505,M,STATS,oC,1568068510,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,7.240591534240087,0.5459195941029772,-0.1828725315363660
M_200505-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200505,M,STATS,oC,1568068510,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,5.754275075485173,0.6091390171768701,0.9904192612100826
M_200505-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200505,M,STATS,oC,1568068510,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,8.210754359218310,2.541982616138491,1.941703087402637
M_200506-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200506,M,STATS,oC,1568069404,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,17.46523074150736,3.208029634707420,-0.1312710518324090
M_200506-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200506,M,STATS,oC,1568069404,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,10.96432833315317,1.604256334953837,0.01661291417013684
M_200506-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200506,M,STATS,oC,1568069404,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,8.439307149143310,1.127056555138571,0.8379973241939704
M_200506-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200506,M,STATS,oC,1568069404,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,11.75079432568460,3.772063503282590,1.005434843913331
M_200507-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200507,M,STATS,oC,1568070286,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,22.78274352976089,3.768534474683196,-0.2050137491301891
M_200507-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200507,M,STATS,oC,1568070286,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,15.50448783692938,3.086656467960394,-0.6977356340570566
M_200507-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200507,M,STATS,oC,1568070286,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,12.21037341025271,3.063428943517473,0.6253805972460428
M_200507-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200507,M,STATS,oC,1568070286,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,16.12384889206796,4.119563318935001,0.4385979762298549
M_200508-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200508,M,STATS,oC,1568071172,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,25.20440691146726,2.728650585014333,-0.5073484969067207
M_200508-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200508,M,STATS,oC,1568071172,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,18.37966500044402,3.202584638288341,-0.8545590208057646
M_200508-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200508,M,STATS,oC,1568071172,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.77347335801789,3.273975554606710,0.3957857773483526
M_200508-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200508,M,STATS,oC,1568071172,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,19.19143279039635,5.059414932006038,0.4753421000384223
M_200509-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200509,M,STATS,oC,1568072035,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,23.59029134945476,1.446197090932364,-0.7176341993831753
M_200509-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200509,M,STATS,oC,1568072035,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,17.12474865904362,2.178968538819755,-0.6213122936503129
M_200509-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200509,M,STATS,oC,1568072035,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.65460653525014,2.576462028685591,0.1654343070461713
M_200509-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200509,M,STATS,oC,1568072035,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,18.89959105356684,4.414485958949438,0.7360059094469624
M_200510-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200510,M,STATS,oC,1568072857,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,19.22833224553696,1.477219554852325,0.2800802597888655
M_200510-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200510,M,STATS,oC,1568072857,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,13.57326975277562,1.046431519377856,0.1418775014805595
M_200510-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200510,M,STATS,oC,1568072857,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,12.94443704863258,1.036488093791784,0.5346179942943724
M_200510-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200510,M,STATS,oC,1568072857,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,16.27155426205329,2.880770242202739,0.9667086067370635
M_200511-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200511,M,STATS,oC,1568073668,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,14.49840483107117,1.316105015251580,0.9228058877248283
M_200511-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200511,M,STATS,oC,1568073668,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,10.09804771122577,0.2871939292112576,0.6304374550883565
M_200511-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200511,M,STATS,oC,1568073668,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,9.818993648220085,0.2140007319908431,1.409403650369945
M_200511-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200511,M,STATS,oC,1568073668,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,11.94262769726087,1.442128849500121,0.7696114417087022
M_200512-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200512,M,STATS,oC,1568074450,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,11.23284916499090,2.262018481490244,0.5363492867420206
M_200512-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200512,M,STATS,oC,1568074450,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,7.593265631991422,0.08548043027073171,-0.1803453866937098
M_200512-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200512,M,STATS,oC,1568074450,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,7.606486969038474,0.2883743631868636,0.8135926650354496
M_200512-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200512,M,STATS,oC,1568074450,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,9.013680780068883,0.9145446208699102,0.4472528129339800
M_200601-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200601,M,STATS,oC,1568065302,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,9.078386535883789,2.764154560222020,0.7926568922173147
M_200601-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200601,M,STATS,oC,1568065302,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,6.307990817979356,0.1495030903341811,-1.534381324195908
M_200601-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200601,M,STATS,oC,1568065302,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,5.715590244496464,0.4490516440159712,-0.4037610283138757
M_200601-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200601,M,STATS,oC,1568065302,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,7.384402502662731,1.286454980957218,1.401947945125919
M_200602-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200602,M,STATS,oC,1568066251,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,7.956071313507556,3.184279429697252,1.231640459084075
M_200602-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200602,M,STATS,oC,1568066251,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.159360020947469,0.2443844893872576,-0.04759079854462312
M_200602-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200602,M,STATS,oC,1568066251,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,4.322964583316259,0.4450918833480192,0.3314261715077665
M_200602-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200602,M,STATS,oC,1568066251,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.935700830693515,0.7474866486689373,1.255712340113927
M_200603-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200603,M,STATS,oC,1568067271,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,7.371932956669728,4.141008166054353,1.576128252769139
M_200603-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200603,M,STATS,oC,1568067271,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.584835711558154,0.1708297446643529,0.7216957415114013
M_200603-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200603,M,STATS,oC,1568067271,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.838397446885937,0.2411298635728467,-0.3950408653729655
M_200603-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200603,M,STATS,oC,1568067271,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.153428447179075,1.271737318937826,2.275454611655807
M_200604-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200604,M,STATS,oC,1568068519,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,9.525905173663135,3.209733137920461,1.053421173750005
M_200604-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200604,M,STATS,oC,1568068519,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.933753900097824,0.06476751815143872,0.3014234393174551
M_200604-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200604,M,STATS,oC,1568068519,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,5.181899853305145,0.1836471865670139,-0.06179132685136403
M_200604-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200604,M,STATS,oC,1568068519,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,6.628177157572980,1.320576239493671,2.187855003874222
M_200605-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200605,M,STATS,oC,1568069698,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,13.94931638026209,3.992538445144565,0.1090709429082687
M_200605-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200605,M,STATS,oC,1568069698,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,8.391131030731346,0.2592015522519864,0.6953759716282543
M_200605-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200605,M,STATS,oC,1568069698,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,7.059227899257770,0.4342371710395777,-0.2244530506646737
M_200605-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200605,M,STATS,oC,1568069698,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,9.106456263335247,1.875768366577620,1.297883784716036
M_200606-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200606,M,STATS,oC,1568070915,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,18.32941932570106,3.434965108171109,0.2959068167441576
M_200606-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200606,M,STATS,oC,1568070915,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,12.99689351024552,0.9896520694089692,-0.2593068799916587
M_200606-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200606,M,STATS,oC,1568070915,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,10.58734956376778,0.8984891162407044,0.8186742450327096
M_200606-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200606,M,STATS,oC,1568070915,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,13.26140195963518,2.560793199441480,0.8743491772500988
M_200607-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200607,M,STATS,oC,1568071994,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,23.21661178519993,2.053024687604477,-0.1221388042115827
M_200607-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200607,M,STATS,oC,1568071994,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,17.69248454446410,1.824663400545190,-0.6611399531215191
M_200607-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200607,M,STATS,oC,1568071994,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.87534664347755,1.074654776319886,1.003993334765248
M_200607-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200607,M,STATS,oC,1568071994,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,17.56705112799159,3.665562763839863,0.9274493018775495
M_200608-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200608,M,STATS,oC,1568072971,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,24.77544308554649,2.121414494939876,-0.5092797211626681
M_200608-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200608,M,STATS,oC,1568072971,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,18.77049393201576,2.320047378267933,-0.7166922849383125
M_200608-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200608,M,STATS,oC,1568072971,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,15.85180278381124,2.114576799477806,0.1497825065467745
M_200608-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200608,M,STATS,oC,1568072971,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,19.37105143565052,3.189305191786270,0.8185527272998935
M_200609-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200609,M,STATS,oC,1568073921,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,21.19578701105980,1.859584918750820,-0.2561889299075089
M_200609-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200609,M,STATS,oC,1568073921,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,16.61824682965954,0.9008873455787303,-0.5751042722437640
M_200609-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200609,M,STATS,oC,1568073921,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,15.08847072737046,1.561517800862429,0.1909141498161061
M_200609-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200609,M,STATS,oC,1568073921,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,17.53411375027783,1.667739848765274,1.450798935547361
M_200610-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200610,M,STATS,oC,1568075054,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,18.30336320525998,1.337367087842180,0.2377247647320981
M_200610-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200610,M,STATS,oC,1568075054,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,13.39480266203300,0.6305984418139658,0.02700380542902412
M_200610-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200610,M,STATS,oC,1568075054,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,13.10145935721545,1.030127457902483,0.4594066328072854
M_200610-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200610,M,STATS,oC,1568075054,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,15.20708286834213,0.7743620173431771,0.8533717388344426
M_200611-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200611,M,STATS,oC,1568076094,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,14.93942816979627,1.066357771888271,1.232483783804741
M_200611-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200611,M,STATS,oC,1568076094,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,10.78962075269085,0.2084514490600191,0.7449920278392248
M_200611-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200611,M,STATS,oC,1568076094,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,10.87165363236060,0.2867201127614411,0.07092743268525666
M_200611-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200611,M,STATS,oC,1568076094,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,12.85030641771712,1.083443181477892,0.7137203087564059
M_200612-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200612,M,STATS,oC,1568077189,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,12.73290127801412,1.660000285232453,0.8744948297877311
M_200612-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200612,M,STATS,oC,1568077189,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,9.153512997807027,0.08469979629456773,-0.7936125228896813
M_200612-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200612,M,STATS,oC,1568077189,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,8.892762671210953,0.1935502229445523,-0.04576397628972832
M_200612-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200612,M,STATS,oC,1568077189,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,10.67779098375788,0.8376681888011206,0.1902889343876758
M_200701-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200701,M,STATS,oC,1568065285,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,10.91201252710323,2.582647214102431,0.6649219763102917
M_200701-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200701,M,STATS,oC,1568065285,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,7.494419544653056,0.1090012478592681,-0.6814230727564611
M_200701-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200701,M,STATS,oC,1568065285,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,6.465262408932611,0.3234952559918061,-0.3909399065491532
M_200701-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200701,M,STATS,oC,1568065285,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,8.499170301230448,1.596630132659540,0.9384876224461051
M_200702-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200702,M,STATS,oC,1568066224,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,8.072342989144785,6.101605368686188,0.7254227193379171
M_200702-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200702,M,STATS,oC,1568066224,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.762122559350418,0.3012855023062835,-1.008185821739342
M_200702-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200702,M,STATS,oC,1568066224,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.986780709366071,0.6641579149243020,0.03229209347857218
M_200702-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200702,M,STATS,oC,1568066224,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.352151075691547,1.190395612533224,1.133113306528940
M_200703-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200703,M,STATS,oC,1568067183,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,7.138384623070285,3.994428222143899,0.9021503509730829
M_200703-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200703,M,STATS,oC,1568067183,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.973880481383419,0.5770921582821618,-0.3476231324658021
M_200703-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200703,M,STATS,oC,1568067183,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.110138727027318,0.5960059384119718,0.03811736144205021
M_200703-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200703,M,STATS,oC,1568067183,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,4.594201311637771,0.3301162794857758,0.1652526612672407
M_200704-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200704,M,STATS,oC,1568068405,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,8.084201448027407,3.445655132811011,1.406256366952576
M_200704-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200704,M,STATS,oC,1568068405,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.059519190922890,0.4707460528360719,-0.2491198261040699
M_200704-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200704,M,STATS,oC,1568068405,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.679482235670644,0.4500773539977050,0.7394822507064029
M_200704-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200704,M,STATS,oC,1568068405,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.248644109424555,0.2049256712601913,-0.6152092590064062
M_200705-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200705,M,STATS,oC,1568069619,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,12.39160170290080,3.259846172736604,1.181620974149148
